New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
10024,Manhattan,30540,398.9122135,high income,CAFE 86,BROADWAY,Delicatessen,26,B,1/25/2019
10024,Manhattan,30540,398.9122135,high income,KITARO,AMSTERDAM AVENUE,Chinese/Japanese,13,A,1/16/2019
10024,Manhattan,30540,398.9122135,high income,AMORINO,AMSTERDAM AVENUE,Caf̩/Coffee/Tea,9,A,1/17/2019
10024,Manhattan,30540,398.9122135,high income,MOTORINO,COLUMBUS AVENUE,Pizza/Italian,6,A,1/16/2019
10024,Manhattan,30540,398.9122135,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,Pizza,2,P,1/7/2019
10024,Manhattan,30540,398.9122135,high income,THE COTTAGE,AMSTERDAM AVENUE,Chinese,12,A,1/14/2019
10024,Manhattan,30540,398.9122135,high income,KITARO,AMSTERDAM AVENUE,Chinese/Japanese,13,A,1/16/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,COLUMBUS AVENUE,Caf̩/Coffee/Tea,3,A,1/4/2019
10024,Manhattan,30540,398.9122135,high income,GRILL 212,WEST   80 STREET,Jewish/Kosher,7,A,1/16/2019
10024,Manhattan,30540,398.9122135,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,Pizza,12,A,1/14/2019
10024,Manhattan,30540,398.9122135,high income,THE DEAD POET,AMSTERDAM AVENUE,Irish,10,A,1/9/2019
10024,Manhattan,30540,398.9122135,high income,KITARO,AMSTERDAM AVENUE,Chinese/Japanese,13,A,1/16/2019
10024,Manhattan,30540,398.9122135,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,Pizza,12,A,1/14/2019
10024,Manhattan,30540,398.9122135,high income,GEORGE KEELEY,AMSTERDAM AVENUE,American,9,A,1/28/2019
10024,Manhattan,30540,398.9122135,high income,THE GREAT BURRITO MEXICAN KITCHEN,AMSTERDAM AVENUE,Mexican,12,A,1/29/2019
10024,Manhattan,30540,398.9122135,high income,MAMMA'S FAMOUS PIZZA & BURGERS,BROADWAY,Pizza,7,A,2/14/2019
10024,Manhattan,30540,398.9122135,high income,BODRUM,AMSTERDAM AVENUE,Mediterranean,12,A,2/4/2019
10024,Manhattan,30540,398.9122135,high income,BARDOLINO PIZZA II,AMSTERDAM AVENUE,Pizza,3,P,2/21/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM GOURMET,AMSTERDAM AVENUE,Delicatessen,20,B,2/20/2019
10024,Manhattan,30540,398.9122135,high income,SUBSTANCE ORGANIC JUICERY,BROADWAY,"Juice, Smoothies, Fruit Salads",13,A,2/15/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,24,B,2/19/2019
10024,Manhattan,30540,398.9122135,high income,SUBSTANCE ORGANIC JUICERY,BROADWAY,"Juice, Smoothies, Fruit Salads",13,A,2/15/2019
10024,Manhattan,30540,398.9122135,high income,SHAKE SHACK,COLUMBUS AVENUE,Hamburgers,12,A,2/1/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,24,B,2/19/2019
10024,Manhattan,30540,398.9122135,high income,THE GREAT BURRITO MEXICAN KITCHEN,AMSTERDAM AVENUE,Mexican,12,A,1/29/2019
10024,Manhattan,30540,398.9122135,high income,BODRUM,AMSTERDAM AVENUE,Mediterranean,12,A,2/4/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,24,B,2/19/2019
10024,Manhattan,30540,398.9122135,high income,GREAT CHINA,AMSTERDAM AVENUE,Chinese,10,A,2/19/2019
10024,Manhattan,30540,398.9122135,high income,SHAKE SHACK,COLUMBUS AVENUE,Hamburgers,12,A,2/1/2019
10024,Manhattan,30540,398.9122135,high income,BODRUM,AMSTERDAM AVENUE,Mediterranean,12,A,2/4/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,24,B,2/19/2019
10024,Manhattan,30540,398.9122135,high income,MAMMA'S FAMOUS PIZZA & BURGERS,BROADWAY,Pizza,7,A,2/14/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM GOURMET,AMSTERDAM AVENUE,Delicatessen,20,B,2/20/2019
10024,Manhattan,30540,398.9122135,high income,SUBSTANCE ORGANIC JUICERY,BROADWAY,"Juice, Smoothies, Fruit Salads",13,A,2/15/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,24,B,2/19/2019
10024,Manhattan,30540,398.9122135,high income,MOKUM,AMSTERDAM AVENUE,American,0,A,2/15/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM GOURMET,AMSTERDAM AVENUE,Delicatessen,20,B,2/20/2019
10024,Manhattan,30540,398.9122135,high income,PLANTSHED,COLUMBUS AVENUE,Caf̩/Coffee/Tea,2,A,2/8/2019
10024,Manhattan,30540,398.9122135,high income,DOMINO'S PIZZA,COLUMBUS AVENUE,Pizza,5,A,2/15/2019
10024,Manhattan,30540,398.9122135,high income,DOMINO'S PIZZA,COLUMBUS AVENUE,Pizza,5,A,2/15/2019
10024,Manhattan,30540,398.9122135,high income,LUCKY PICKLE DUMPLING CO,AMSTERDAM AVENUE,Asian,7,A,1/29/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM GOURMET,AMSTERDAM AVENUE,Delicatessen,20,B,2/20/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,11,A,2/8/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,11,A,2/8/2019
10024,Manhattan,30540,398.9122135,high income,GREAT CHINA,AMSTERDAM AVENUE,Chinese,10,A,2/19/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,24,B,2/19/2019
10024,Manhattan,30540,398.9122135,high income,BARDOLINO PIZZA II,AMSTERDAM AVENUE,Pizza,22,Z,10/1/2019
10024,Manhattan,30540,398.9122135,high income,COPPOLA'S,WEST   79 STREET,Italian,12,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,GREAT CHINA,AMSTERDAM AVENUE,Chinese,13,A,9/16/2019
10024,Manhattan,30540,398.9122135,high income,AMELIE WINE BAR,AMSTERDAM AVENUE,French,12,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,FLAME,WEST   82 STREET,Asian,13,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,4,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,COPPOLA'S,WEST   79 STREET,Italian,12,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,GREAT CHINA,AMSTERDAM AVENUE,Chinese,13,A,9/16/2019
10024,Manhattan,30540,398.9122135,high income,BARDOLINO PIZZA II,AMSTERDAM AVENUE,Pizza,22,Z,10/1/2019
10024,Manhattan,30540,398.9122135,high income,KITARO,AMSTERDAM AVENUE,Chinese/Japanese,13,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,SERAFINA,BROADWAY,American,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,JOE & THE JUICE AMSTERDAM AVE,AMSTERDAM AVENUE,"Juice, Smoothies, Fruit Salads",13,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,ST JAMES GATE,AMSTERDAM AVENUE,Irish,9,A,9/18/2019
10024,Manhattan,30540,398.9122135,high income,SPICE,AMSTERDAM AVENUE,Thai,7,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,TACOMBI,AMSTERDAM AVENUE,Mexican,10,A,10/10/2019
10024,Manhattan,30540,398.9122135,high income,FAMOUS ORIGINAL RAY'S PIZZA,COLUMBUS AVENUE,Pizza/Italian,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,KITARO,AMSTERDAM AVENUE,Chinese/Japanese,13,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,"MEXIKO, CARLOS & GABBYS, GRAZE SMOKE HOUSE",WEST   83 STREET,Jewish/Kosher,8,A,9/18/2019
10024,Manhattan,30540,398.9122135,high income,FAMOUS ORIGINAL RAY'S PIZZA,COLUMBUS AVENUE,Pizza/Italian,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,SERAFINA,BROADWAY,American,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,"MEXIKO, CARLOS & GABBYS, GRAZE SMOKE HOUSE",WEST   83 STREET,Jewish/Kosher,8,A,9/18/2019
10024,Manhattan,30540,398.9122135,high income,FRED'S,AMSTERDAM AVENUE,American,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,KITARO,AMSTERDAM AVENUE,Chinese/Japanese,13,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,FRED'S,AMSTERDAM AVENUE,American,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,JOE & THE JUICE AMSTERDAM AVE,AMSTERDAM AVENUE,"Juice, Smoothies, Fruit Salads",13,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,DUNKIN',AMSTERDAM AVENUE,Caf̩/Coffee/Tea,2,A,9/24/2019
10024,Manhattan,30540,398.9122135,high income,BARDOLINO PIZZA II,AMSTERDAM AVENUE,Pizza,22,Z,10/1/2019
10024,Manhattan,30540,398.9122135,high income,FAMOUS ORIGINAL RAY'S PIZZA,COLUMBUS AVENUE,Pizza/Italian,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,AMELIE WINE BAR,AMSTERDAM AVENUE,French,12,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,4,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,JOE & THE JUICE AMSTERDAM AVE,AMSTERDAM AVENUE,"Juice, Smoothies, Fruit Salads",13,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,SPICE,AMSTERDAM AVENUE,Thai,7,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,FRED'S,AMSTERDAM AVENUE,American,12,A,9/19/2019
10024,Manhattan,30540,398.9122135,high income,ST JAMES GATE,AMSTERDAM AVENUE,Irish,9,A,9/18/2019
10024,Manhattan,30540,398.9122135,high income,MIDO,AMSTERDAM AVENUE,Japanese,15,B,10/21/2019
10024,Manhattan,30540,398.9122135,high income,FLAME,WEST   82 STREET,Asian,13,A,10/1/2019
10024,Manhattan,30540,398.9122135,high income,JAKE'S DILEMMA,AMSTERDAM AVENUE,American,7,A,7/22/2019
10024,Manhattan,30540,398.9122135,high income,MIDO,AMSTERDAM AVENUE,Japanese,9,P,7/18/2019
10024,Manhattan,30540,398.9122135,high income,TARALLUCCI E VINO,COLUMBUS AVENUE,Italian,7,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,TARALLUCCI E VINO,COLUMBUS AVENUE,Italian,7,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,AMC THEATRES,BROADWAY,American,12,A,7/18/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,13,A,7/22/2019
10024,Manhattan,30540,398.9122135,high income,TRATTORIA IL GUSTO,COLUMBUS AVENUE,Italian,12,A,7/18/2019
10024,Manhattan,30540,398.9122135,high income,SENN THAI COMFORT FOOD,AMSTERDAM AVENUE,Thai,11,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,PLANTSHED,COLUMBUS AVENUE,Caf̩/Coffee/Tea,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,PLANTSHED,COLUMBUS AVENUE,Caf̩/Coffee/Tea,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM GOURMET,AMSTERDAM AVENUE,Delicatessen,6,A,7/3/2019
10024,Manhattan,30540,398.9122135,high income,JUICE GENERATION,BROADWAY,"Juice, Smoothies, Fruit Salads",7,A,7/23/2019
10024,Manhattan,30540,398.9122135,high income,MOTORINO,COLUMBUS AVENUE,Pizza/Italian,4,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,26,B,7/30/2019
10024,Manhattan,30540,398.9122135,high income,MOTORINO,COLUMBUS AVENUE,Pizza/Italian,4,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,DUNKIN',BROADWAY,Caf̩/Coffee/Tea,5,A,7/16/2019
10024,Manhattan,30540,398.9122135,high income,JING FONG,AMSTERDAM AVENUE,Chinese,17,B,7/3/2019
10024,Manhattan,30540,398.9122135,high income,SARAVANA BHAVAN,AMSTERDAM AVENUE,Vegetarian,10,A,7/18/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM GOURMET,AMSTERDAM AVENUE,Delicatessen,6,A,7/3/2019
10024,Manhattan,30540,398.9122135,high income,JING FONG,AMSTERDAM AVENUE,Chinese,17,B,7/3/2019
10024,Manhattan,30540,398.9122135,high income,AMC THEATRES,BROADWAY,American,12,A,7/18/2019
10024,Manhattan,30540,398.9122135,high income,JING FONG,AMSTERDAM AVENUE,Chinese,17,B,7/3/2019
10024,Manhattan,30540,398.9122135,high income,JAKE'S DILEMMA,AMSTERDAM AVENUE,American,7,A,7/22/2019
10024,Manhattan,30540,398.9122135,high income,JUICE GENERATION,BROADWAY,"Juice, Smoothies, Fruit Salads",7,A,7/23/2019
10024,Manhattan,30540,398.9122135,high income,BELLA LUNA,COLUMBUS AVENUE,Italian,7,A,7/16/2019
10024,Manhattan,30540,398.9122135,high income,SENN THAI COMFORT FOOD,AMSTERDAM AVENUE,Thai,11,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,MIDO,AMSTERDAM AVENUE,Japanese,9,P,7/18/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,13,A,7/22/2019
10024,Manhattan,30540,398.9122135,high income,CAFE 86,BROADWAY,Delicatessen,4,C,7/26/2019
10024,Manhattan,30540,398.9122135,high income,NEW KAM LAI,AMSTERDAM AVENUE,Chinese,11,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,SENN THAI COMFORT FOOD,AMSTERDAM AVENUE,Thai,11,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,AMC THEATRES,BROADWAY,American,12,A,7/18/2019
10024,Manhattan,30540,398.9122135,high income,TRATTORIA IL GUSTO,COLUMBUS AVENUE,Italian,12,A,7/18/2019
10024,Manhattan,30540,398.9122135,high income,CAFE 86,BROADWAY,Delicatessen,4,C,7/26/2019
10024,Manhattan,30540,398.9122135,high income,SABA'S PIZZA,AMSTERDAM AVENUE,Pizza,13,A,7/22/2019
10024,Manhattan,30540,398.9122135,high income,NEW KAM LAI,AMSTERDAM AVENUE,Chinese,11,A,7/17/2019
10024,Manhattan,30540,398.9122135,high income,BELLA LUNA,COLUMBUS AVENUE,Italian,7,A,7/16/2019
10024,Manhattan,30540,398.9122135,high income,CHOP'T,AMSTERDAM AVENUE,Salads,13,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,CHOP'T,AMSTERDAM AVENUE,Salads,13,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,26,B,7/30/2019
10024,Manhattan,30540,398.9122135,high income,GRILL 212,WEST   80 STREET,Jewish/Kosher,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,THE DEAD POET,AMSTERDAM AVENUE,Irish,3,P,8/8/2019
10024,Manhattan,30540,398.9122135,high income,KASBAH BBQ & GRILL,WEST   85 STREET,Jewish/Kosher,7,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,26,B,7/30/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,26,B,7/30/2019
10024,Manhattan,30540,398.9122135,high income,CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),CENTRL PARK WEST,Sandwiches/Salads/Mixed Buffet,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,LA CARIDAD 78 RESTAURANT,BROADWAY,Chinese/Cuban,26,B,7/30/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,BROADWAY,Caf̩/Coffee/Tea,12,A,8/7/2019
10024,Manhattan,30540,398.9122135,high income,CHOP'T,AMSTERDAM AVENUE,Salads,13,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,INSOMNIA COOKIES,AMSTERDAM AVENUE,American,10,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,PEACE FOOD CAFE,AMSTERDAM AVENUE,American,13,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,LEVAIN BAKERY,AMSTERDAM AVENUE,Bakery,10,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,VIVE LA CREPE,COLUMBUS AVENUE,French,7,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,ABOUT COFFEE,COLUMBUS AVENUE,Caf̩/Coffee/Tea,5,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,BY THE WAY BAKERY,BROADWAY,Caf̩/Coffee/Tea,5,A,8/13/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,BROADWAY,Caf̩/Coffee/Tea,12,A,8/7/2019
10024,Manhattan,30540,398.9122135,high income,MATSU JAPANESE CUISINE,COLUMBUS AVENUE,Japanese,12,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,BROADWAY,Caf̩/Coffee/Tea,12,A,8/7/2019
10024,Manhattan,30540,398.9122135,high income,INSOMNIA COOKIES,AMSTERDAM AVENUE,American,10,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,LEVAIN BAKERY,AMSTERDAM AVENUE,Bakery,10,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,MATSU JAPANESE CUISINE,COLUMBUS AVENUE,Japanese,12,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,GRILL 212,WEST   80 STREET,Jewish/Kosher,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,DUBLIN HOUSE,WEST   79 STREET,Irish,7,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,DUBLIN HOUSE,WEST   79 STREET,Irish,7,A,8/20/2019
10024,Manhattan,30540,398.9122135,high income,CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),CENTRL PARK WEST,Sandwiches/Salads/Mixed Buffet,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,PEACE FOOD CAFE,AMSTERDAM AVENUE,American,13,A,8/6/2019
10024,Manhattan,30540,398.9122135,high income,CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),CENTRL PARK WEST,Sandwiches/Salads/Mixed Buffet,10,A,7/30/2019
10024,Manhattan,30540,398.9122135,high income,IRVING FARM,WEST   79 STREET,Caf̩/Coffee/Tea,12,A,4/15/2019
10024,Manhattan,30540,398.9122135,high income,MOMOYA,AMSTERDAM AVENUE,Japanese,12,A,4/18/2019
10024,Manhattan,30540,398.9122135,high income,MOMOFUKU MILK BAR UWS,COLUMBUS AVENUE,Caf̩/Coffee/Tea,9,A,4/15/2019
10024,Manhattan,30540,398.9122135,high income,MAISON KAYSER,BROADWAY,Bakery,10,A,4/26/2019
10024,Manhattan,30540,398.9122135,high income,NICE MATIN,WEST   79 STREET,American,7,A,4/18/2019
10024,Manhattan,30540,398.9122135,high income,MODERN BREAD AND BAGEL,COLUMBUS AVENUE,American,13,A,5/2/2019
10024,Manhattan,30540,398.9122135,high income,MODERN BREAD AND BAGEL,COLUMBUS AVENUE,American,13,A,5/2/2019
10024,Manhattan,30540,398.9122135,high income,MODERN BREAD AND BAGEL,COLUMBUS AVENUE,American,13,A,5/2/2019
10024,Manhattan,30540,398.9122135,high income,LE PAIN QUOTIDIEN,AMSTERDAM AVENUE,Sandwiches,11,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,NICE MATIN,WEST   79 STREET,American,7,A,4/18/2019
10024,Manhattan,30540,398.9122135,high income,MARINARA,AMSTERDAM AVENUE,Pizza/Italian,10,A,5/3/2019
10024,Manhattan,30540,398.9122135,high income,BARDOLINO PIZZA II,AMSTERDAM AVENUE,Pizza,13,A,4/18/2019
10024,Manhattan,30540,398.9122135,high income,FRANK MAC'S PUB,AMSTERDAM AVENUE,American,2,A,4/30/2019
10024,Manhattan,30540,398.9122135,high income,MOMOYA,AMSTERDAM AVENUE,Japanese,12,A,4/18/2019
10024,Manhattan,30540,398.9122135,high income,LENWICH,COLUMBUS AVENUE,Sandwiches,10,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,JACOB'S PICKLES,AMSTERDAM AVENUE,American,13,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,JACOB'S PICKLES,AMSTERDAM AVENUE,American,13,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,JOE:THE ART OF COFFEE,COLUMBUS AVENUE,Caf̩/Coffee/Tea,7,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,BURKE & WILLS/MANHATTAN CRICKET CLUB,WEST   79 STREET,Australian,13,A,5/1/2019
10024,Manhattan,30540,398.9122135,high income,INSOMNIA COOKIES,AMSTERDAM AVENUE,American,2,A,4/22/2019
10024,Manhattan,30540,398.9122135,high income,MOMOFUKU MILK BAR UWS,COLUMBUS AVENUE,Caf̩/Coffee/Tea,9,A,4/15/2019
10024,Manhattan,30540,398.9122135,high income,LE PAIN QUOTIDIEN,AMSTERDAM AVENUE,Sandwiches,11,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,ALACHI MASALA INDIAN RESTAURANT,AMSTERDAM AVENUE,Indian,13,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,MARINARA,AMSTERDAM AVENUE,Pizza/Italian,10,A,5/3/2019
10024,Manhattan,30540,398.9122135,high income,IRVING FARM,WEST   79 STREET,Caf̩/Coffee/Tea,12,A,4/15/2019
10024,Manhattan,30540,398.9122135,high income,BURKE & WILLS/MANHATTAN CRICKET CLUB,WEST   79 STREET,Australian,13,A,5/1/2019
10024,Manhattan,30540,398.9122135,high income,INDIAN TANPURA,AMSTERDAM AVENUE,Indian,11,A,4/16/2019
10024,Manhattan,30540,398.9122135,high income,MODERN BREAD AND BAGEL,COLUMBUS AVENUE,American,13,A,5/2/2019
10024,Manhattan,30540,398.9122135,high income,OATH PIZZA,BROADWAY,Pizza,3,A,5/2/2019
10024,Manhattan,30540,398.9122135,high income,LENWICH,COLUMBUS AVENUE,Sandwiches,10,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,BEARD PAPA'S CREAM PUFFS,BROADWAY,Bakery,10,A,4/16/2019
10024,Manhattan,30540,398.9122135,high income,ALACHI MASALA INDIAN RESTAURANT,AMSTERDAM AVENUE,Indian,13,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,BURKE & WILLS/MANHATTAN CRICKET CLUB,WEST   79 STREET,Australian,13,A,5/1/2019
10024,Manhattan,30540,398.9122135,high income,INDIAN TANPURA,AMSTERDAM AVENUE,Indian,11,A,4/16/2019
10024,Manhattan,30540,398.9122135,high income,JOE:THE ART OF COFFEE,COLUMBUS AVENUE,Caf̩/Coffee/Tea,7,A,4/17/2019
10024,Manhattan,30540,398.9122135,high income,BEARD PAPA'S CREAM PUFFS,BROADWAY,Bakery,10,A,4/16/2019
10024,Manhattan,30540,398.9122135,high income,SPRING NATURAL KITCHEN,COLUMBUS AVENUE,American,22,B,5/17/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM ALE HOUSE,AMSTERDAM AVENUE,American,15,B,5/6/2019
10024,Manhattan,30540,398.9122135,high income,MILLE-FEUILLE BAKERY,BROADWAY,French,9,A,5/21/2019
10024,Manhattan,30540,398.9122135,high income,MILLE-FEUILLE BAKERY,BROADWAY,French,9,A,5/21/2019
10024,Manhattan,30540,398.9122135,high income,CELESTE,AMSTERDAM AVENUE,Italian,12,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,CELESTE,AMSTERDAM AVENUE,Italian,12,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,COPPOLA'S,WEST   79 STREET,Italian,19,B,5/22/2019
10024,Manhattan,30540,398.9122135,high income,COPPOLA'S,WEST   79 STREET,Italian,19,B,5/22/2019
10024,Manhattan,30540,398.9122135,high income,BILLY'S BAKERY,COLUMBUS AVENUE,Bakery,7,A,5/16/2019
10024,Manhattan,30540,398.9122135,high income,SPRING NATURAL KITCHEN,COLUMBUS AVENUE,American,22,B,5/17/2019
10024,Manhattan,30540,398.9122135,high income,SPRING NATURAL KITCHEN,COLUMBUS AVENUE,American,22,B,5/17/2019
10024,Manhattan,30540,398.9122135,high income,CRAVE FISH BAR,AMSTERDAM AVENUE,American,10,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM ALE HOUSE,AMSTERDAM AVENUE,American,15,B,5/6/2019
10024,Manhattan,30540,398.9122135,high income,PROHIBITION,COLUMBUS AVENUE,American,2,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,CRAVE FISH BAR,AMSTERDAM AVENUE,American,10,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,SCOOZI,WEST   83 STREET,American,5,A,5/23/2019
10024,Manhattan,30540,398.9122135,high income,LUKE'S LOBSTER,AMSTERDAM AVENUE,Seafood,6,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,TASTI D-LITE,AMSTERDAM AVENUE,"Ice Cream, Gelato, Yogurt, Ices",4,A,5/14/2019
10024,Manhattan,30540,398.9122135,high income,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),CENTRAL PARK WEST,American,9,A,5/21/2019
10024,Manhattan,30540,398.9122135,high income,TASTI D-LITE,AMSTERDAM AVENUE,"Ice Cream, Gelato, Yogurt, Ices",4,A,5/14/2019
10024,Manhattan,30540,398.9122135,high income,5 NAPKIN BURGER,BROADWAY,Hamburgers,12,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,COLUMBUS AVENUE,Caf̩/Coffee/Tea,11,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,LUKE'S LOBSTER,AMSTERDAM AVENUE,Seafood,6,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,CAFE EIGHTY TWO,BROADWAY,American,5,A,5/16/2019
10024,Manhattan,30540,398.9122135,high income,COPPOLA'S,WEST   79 STREET,Italian,19,B,5/22/2019
10024,Manhattan,30540,398.9122135,high income,5 NAPKIN BURGER,BROADWAY,Hamburgers,12,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,AMSTERDAM ALE HOUSE,AMSTERDAM AVENUE,American,15,B,5/6/2019
10024,Manhattan,30540,398.9122135,high income,CAFE EIGHTY TWO,BROADWAY,American,5,A,5/16/2019
10024,Manhattan,30540,398.9122135,high income,VAN LEEUWEN ICE CREAM,AMSTERDAM AVENUE,"Ice Cream, Gelato, Yogurt, Ices",5,A,5/14/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,COLUMBUS AVENUE,Caf̩/Coffee/Tea,11,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,BRAD'S BURGERS & BBQ,COLUMBUS AVENUE,American,8,A,6/6/2019
10024,Manhattan,30540,398.9122135,high income,SPRING NATURAL KITCHEN,COLUMBUS AVENUE,American,22,B,5/17/2019
10024,Manhattan,30540,398.9122135,high income,REDFARM,BROADWAY,Asian,10,A,5/6/2019
