name,Borough,zip_code,STREET,income level,LATITUDE,LONGITUDE
HOUSEMAN RESTAURANT,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
HOUSEMAN RESTAURANT,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
HOWARD JOHNSON LIC,Queens,11101,12 STREET,medium income,40.744622,-73.934502
HUA CHENG RESTAURANT,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
HUA CHENG RESTAURANT,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
HUA CHENG RESTAURANT,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
HUABEI DUMPLING RAMEN,Queens,11355,41ST AVE,low income,40.758322,-73.830565
HUABEI DUMPLING RAMEN,Queens,11355,41ST AVE,low income,40.758322,-73.830565
HUABEI DUMPLING RAMEN,Queens,11355,41ST AVE,low income,40.758322,-73.830565
HUB THAI,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
HUDSON FOOD COURT,Manhattan,10013,HUDSON STREET,high income,40.721302,-74.008227
HUDSON MALONE,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
HUDSON MALONE,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
HUI RESTAURANT AND BAR,Manhattan,10021,EAST   70 STREET,high income,40.768349,-73.96109200000001
HUI RESTAURANT AND BAR,Manhattan,10021,EAST   70 STREET,high income,40.768349,-73.96109200000001
HUI TEA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
HUI TEA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
HUI'S GARDEN,Queens,11355,COLLEGE POINT BLVD,low income,40.745466,-73.83520899999999
HUI'S GARDEN,Queens,11355,COLLEGE POINT BLVD,low income,40.745466,-73.83520899999999
HUMBLE FISH,Manhattan,10013,LISPENARD STREET,high income,40.719910999999996,-74.004308
HUMMUS KITCHEN,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
HUMMUS KITCHEN,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
HUMMUS KITCHEN,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
HUMMUS PLACE,Manhattan,10023,AMSTERDAM AVENUE,high income,40.775501,-73.98421
HUMMUS PLACE,Manhattan,10023,AMSTERDAM AVENUE,high income,40.775501,-73.98421
HUMMUS PLACE,Manhattan,10023,AMSTERDAM AVENUE,high income,40.775501,-73.98421
HUNAN DELIGHT,Manhattan,10075,YORK AVENUE,high income,40.771319,-73.950424
HUNAN DELIGHT,Manhattan,10075,YORK AVENUE,high income,40.771319,-73.950424
HUNAN KITCHEN FLUSHING,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
HUNAN KITCHEN FLUSHING,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
HUNAN KITCHEN FLUSHING,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
HUNAN SLURP SHOP,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
HUNDRED TASTE,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
HUNDRED TASTE,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
HUNDRED TASTE,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
HUNGRY BIRD,Bronx,10456,MORRIS AVENUE,low income,40.831783,-73.915313
HUNGRY GHOST,Brooklyn,11238,STERLING PLACE,medium income,40.675156,-73.966872
HUNGRY GHOST,Brooklyn,11238,STERLING PLACE,medium income,40.675156,-73.966872
HUNGRY GHOST,Brooklyn,11238,STERLING PLACE,medium income,40.675156,-73.966872
HUNGRY GHOST COFFEE,Manhattan,10007,CHURCH STREET,high income,40.713718,-74.00880500000001
HUNKY DORY,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
HUNKY DORY,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
HUNTER DELI,Manhattan,10021,LEXINGTON AVENUE,high income,40.770352,-73.962199
HUNTS POINT JUICE BAR & DELI,Bronx,10474,MANIDA STREET,low income,40.811964,-73.887461
HUNTS POINT JUICE BAR & DELI,Bronx,10474,MANIDA STREET,low income,40.811964,-73.887461
HUOBAN BARBEQUE,Queens,11355,HOLLY AVE,low income,40.752541,-73.815942
HURON CLUB/SOHO PLAYHOUSE,Manhattan,10013,VANDAM STREET,high income,40.726451000000004,-74.00702199999999
HUTCH & WALDO COFFEE,Manhattan,10028,EAST   81 STREET,high income,40.774786999999996,-73.95456300000001
HUTCH & WALDO COFFEE,Manhattan,10028,EAST   81 STREET,high income,40.774786999999996,-73.95456300000001
HUTONG,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
HYATT PLACE,Queens,11101,43RD AVE,medium income,40.751560999999995,-73.947354
HYATT PLACE,Queens,11101,43RD AVE,medium income,40.751560999999995,-73.947354
Haven Cafe,Manhattan,10013,MOTT STREET,high income,40.71675,-73.997803
Hibachi Express,Manhattan,10009,EAST   14 STREET,medium income,40.729558000000004,-73.978491
Hibachi Express,Manhattan,10009,EAST   14 STREET,medium income,40.729558000000004,-73.978491
I-FORTUNE COOKIE,Queens,11101,21ST ST,medium income,40.740406,-73.94974
I-FORTUNE COOKIE,Queens,11101,21ST ST,medium income,40.740406,-73.94974
IBM CAFETERIA,Manhattan,10022,MADISON AVENUE,high income,40.761061,-73.973551
IBM EXECUTIVE DINING ROOM,Manhattan,10022,MADISON AVENUE,high income,40.761061,-73.973551
ICHIBANTEI,Manhattan,10009,EAST   13 STREET,medium income,40.728877000000004,-73.979025
ICOOK BUFFET,Queens,11355,41ST AVE,low income,40.758322,-73.830565
ICOOK BUFFET,Queens,11355,41ST AVE,low income,40.758322,-73.830565
ICOOK BUFFET,Queens,11355,41ST AVE,low income,40.758322,-73.830565
IG NIGHT,Queens,11355,FOWLER AVE,low income,40.751261,-73.835538
IGGY'S,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
IHOP,Bronx,10460,EAST  174 STREET,low income,40.836612,-73.885253
IL CORTILE RESTAURANT,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
IL CORTILE RESTAURANT,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
IL CORTILE RESTAURANT,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
IL DIVO,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
IL FALCO,Queens,11101,44 DRIVE,medium income,40.780316,-73.751959
IL FORNO PIZZA,Staten Island,10309,AMBOY ROAD,medium income,40.524721,-74.21028100000001
IL MATTONE,Manhattan,10013,BEACH STREET,high income,40.720585,-74.006606
IL MULINO,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
IL MULINO,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
IL MULINO,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
IL MULINO PRIME,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
IL MULINO PRIME,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
IL MULINO PRIME,Manhattan,10013,WEST BROADWAY,high income,40.719524,-74.006333
IL NOCELLO RISTORANTE ITALIANO,Queens,11357,150 STREET,medium income,40.786173,-73.819069
IL PICCOLO BUFALO,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
IL PICCOLO BUFALO,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
IL POETA,Queens,11375,METROPOLITAN AVENUE,medium income,40.7093,-73.842977
IL POSTINO,Manhattan,10017,EAST   49 STREET,high income,40.755324,-73.971533
IL POSTINO,Manhattan,10017,EAST   49 STREET,high income,40.755324,-73.971533
IL POSTO ACCANTO,Manhattan,10009,EAST    2 STREET,medium income,40.723159,-73.98575100000001
IL POSTO ACCANTO,Manhattan,10009,EAST    2 STREET,medium income,40.723159,-73.98575100000001
IL VIOLINO,Manhattan,10023,COLUMBUS AVENUE,high income,40.774923,-73.980901
IL VIOLINO,Manhattan,10023,COLUMBUS AVENUE,high income,40.774923,-73.980901
IL VIOLINO,Manhattan,10023,COLUMBUS AVENUE,high income,40.774923,-73.980901
ILILI BOX,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
ILMULINO,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
ILMULINO,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
IMLI,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
IMPERIAL BIKER BAR,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
INAKA,Brooklyn,11238,VANDERBILT AVENUE,medium income,40.67946,-73.96830600000001
INASE SUSHI RESTAURANT,Manhattan,10028,1 AVENUE,high income,40.776629,-73.953914
INDAY 708,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
INDAY 708,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
INDAY GO-GO,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
INDIAN TANDOOR OVEN,Manhattan,10028,EAST   83 STREET,high income,40.775791999999996,-73.953783
INDIAN TANDOOR OVEN,Manhattan,10028,EAST   83 STREET,high income,40.775791999999996,-73.953783
INDIAN TANPURA,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
INDIE FOOD AND WINE,Manhattan,10023,WEST   65 STREET,high income,40.774024,-73.984301
INDIE FOOD AND WINE,Manhattan,10023,WEST   65 STREET,high income,40.774024,-73.984301
INDIE LIC,Queens,11101,CRESCENT ST,medium income,40.749736,-73.941
INDIE LIC,Queens,11101,CRESCENT ST,medium income,40.749736,-73.941
INDIE LIC,Queens,11101,CRESCENT ST,medium income,40.749736,-73.941
INES CAFE,Manhattan,10021,EAST   74 STREET,high income,40.769989,-73.958021
INES CAFE,Manhattan,10021,EAST   74 STREET,high income,40.769989,-73.958021
INSIDE PARK AT ST. BART'S,Manhattan,10022,EAST   50 STREET,high income,40.755694,-73.97122
INSOMNIA COOKIES,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
INSOMNIA COOKIES,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
INSOMNIA COOKIES,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
INSOMNIA COOKIES,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
INSOMNIA COOKIES,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
INTERCONTINENTAL BANQUET KITCHEN NEW YORK BARCLAY,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
INTERCONTINENTAL BARCLAY - BAR,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
INTERCONTINENTAL BARCLAY-LOBBY RESTAURANT,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
INTERCONTINENTAL NEW YORK EMPLOYEE CAFE,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
INTERLUDE CAFE,Manhattan,10013,HUDSON STREET,high income,40.721302,-74.008227
INTERNATIONAL BAR,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
INTOXX FITNESS,Staten Island,10309,RICHMOND VALLEY ROAD,medium income,40.520590999999996,-74.231009
INTOXX FITNESS,Staten Island,10309,RICHMOND VALLEY ROAD,medium income,40.520590999999996,-74.231009
IRISH COTTAGE,Queens,11375,72 AVENUE,medium income,40.723040999999995,-73.843688
IRVING FARM,Manhattan,10024,WEST   79 STREET,high income,40.783974,-73.979511
IRVING FARM COFFEE ROASTERS,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
IRVING FARM COFFEE ROASTERS,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
IRVING FARM COFFEE ROASTERS,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
IRVING FARM COFFEE ROASTERS,Manhattan,10022,EAST   50 STREET,high income,40.755694,-73.97122
ISADORA'S CAFE,Manhattan,10022,EAST   52 STREET,high income,40.757207,-73.970164
ISADORA'S CAFE,Manhattan,10022,EAST   52 STREET,high income,40.757207,-73.970164
ISLAND CZ CAFE,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
ISLAND CZ CAFE,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
ISLAND CZ CAFE,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
ISLANDER TASTE,Staten Island,10309,ROSSVILLE AVENUE,medium income,40.549354,-74.21110999999999
ITALIANISSIMO RISTORANTE,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
ITALIANISSIMO RISTORANTE,Manhattan,10028,EAST   84 STREET,high income,40.778310999999995,-73.956866
ITAVOLO,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
ITAVOLO,Manhattan,10022,3 AVENUE,high income,40.758775,-73.967842
IVY JUICE BAR & DELI INC,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
IVY JUICE BAR & DELI INC,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
IVY JUICE BAR & DELI INC,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
IVY LANE,Manhattan,10022,EAST   60 STREET,high income,40.761102,-73.964501
IZZY ROSE,Brooklyn,11238,GREENE AVENUE,medium income,40.686479,-73.96674
J & J RESTAURANT & CUCHIFRITOS,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
J C GREEN LIFE NYC,Bronx,10452,OGDEN AVENUE,low income,40.836870000000005,-73.927164
J R SUSHI,Manhattan,10007,WEST BROADWAY,high income,40.714461,-74.010361
J R SUSHI,Manhattan,10007,WEST BROADWAY,high income,40.714461,-74.010361
J'S CONFECTIONS,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
J'S WONG,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
J.WALTER THOMAS CAFE,Manhattan,10017,LEXINGTON AVENUE,high income,40.753295,-73.974627
JACK & NELLIE'S,Queens,11375,ASCAN AVENUE,medium income,40.716311,-73.84214
JACK AND FANNY'S,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
JACK'S PIZZA & PASTA,Queens,11360,26 AVENUE,medium income,40.780294,-73.78120600000001
JACK'S STIR BREW COFFEE,Manhattan,10013,READE STREET,high income,40.715885,-74.00859
JACKSON HOLE,Manhattan,10065,EAST   64 STREET,high income,40.765226,-73.96636600000001
JACKSON'S,Queens,11101,JACKSON AVENUE,medium income,40.744749,-73.948934
JACOB'S PICKLES,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JACQUES BRASSERIE,Manhattan,10028,EAST   85 STREET,high income,40.777063,-73.952857
JACQUES TORRES ICE CREAM,Manhattan,10017,EAST   42 STREET,high income,40.751571999999996,-73.976232
JACQUES TORRES ICE CREAM,Manhattan,10017,EAST   42 STREET,high income,40.751571999999996,-73.976232
JADE EATERY AND LOUNGE,Queens,11375,STATION SQUARE,medium income,40.718942999999996,-73.845023
JAGANA FAMILY KENNEDY FRIED CHICKEN,Bronx,10456,BOSTON ROAD,low income,40.829569,-73.902169
JAGERHAUS GASTROPUB,Queens,11357,149TH ST,medium income,40.792029,-73.817135
JAGERHAUS GASTROPUB,Queens,11357,149TH ST,medium income,40.792029,-73.817135
JAIYA THAI & ORIENTAL RESTAURANT,Manhattan,10028,2 AVENUE,high income,40.776629,-73.953914
JAKE'S DILEMMA,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JAKE'S DILEMMA,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JALISCO TACO'S,Bronx,10454,ST ANNS AVENUE,low income,40.891363,-73.83698000000001
JALISCO TACO'S,Bronx,10454,ST ANNS AVENUE,low income,40.891363,-73.83698000000001
JAMBAJUICE OF STATEN ISLAND,Staten Island,10309,WOODROW ROAD,medium income,40.541667,-74.21029399999999
JAMBAJUICE OF STATEN ISLAND,Staten Island,10309,WOODROW ROAD,medium income,40.541667,-74.21029399999999
JAMES RESTAURANT,Brooklyn,11238,CARLTON AVENUE,medium income,40.681589,-73.97065400000001
JAMESON'S BAR AND RESTAURANT,Manhattan,10022,2 AVENUE,high income,40.758775,-73.967842
JAMESONS PUB,Queens,11694,BEACH  129 STREET,medium income,40.577758,-73.848946
JAN CHI MA EUL,Queens,11355,BOWNE ST,low income,40.750021999999994,-73.81415799999999
JAN CHI MA EUL,Queens,11355,BOWNE ST,low income,40.750021999999994,-73.81415799999999
JAN CHI MA EUL,Queens,11355,BOWNE ST,low income,40.750021999999994,-73.81415799999999
JASMINE,Manhattan,10017,EAST   49 STREET,high income,40.755324,-73.971533
JASMINE,Manhattan,10017,EAST   49 STREET,high income,40.755324,-73.971533
JASMINE,Manhattan,10017,EAST   49 STREET,high income,40.755324,-73.971533
JAVA GIRL,Manhattan,10065,EAST   66 STREET,high income,40.76578,-73.96386
JAYA,Manhattan,10013,BAXTER STREET,high income,40.717393,-73.999702
JEAN CLAUDE FRENCH BISTRO,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
JEAN CLAUDE FRENCH BISTRO,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
JEAN CLAUDE FRENCH BISTRO,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
JEAN GEORGES,Manhattan,10023,CENTRAL PARK WEST,high income,40.773727,-73.97806800000001
JEF CHINESE,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
JEF CHINESE,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
JEFFERIES CAFE (5th Floor),Manhattan,10022,MADISON AVE,high income,40.761061,-73.973551
JELL & CHILL,Manhattan,10009,EAST    7 STREET,medium income,40.725203,-73.981701
JENNY RESTAURANT,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
JENNY RESTAURANT,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
JENNY RESTAURANT,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
JERRY'S COFFEE SHOP,Bronx,10459,LONGWOOD AVENUE,low income,40.817128000000004,-73.89805799999999
JERUSALEM BAGELS,Queens,11375,108TH ST,medium income,40.736369,-73.851239
JG MELON,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JG MELON RESTAURANT,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
JG MELON RESTAURANT,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
JIB CATERING,Queens,11101,34TH ST,medium income,40.736740000000005,-73.93525600000001
JICAMA,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JIMBO'S HAMBURGER,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
JIMBO'S HAMBURGER,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
JIMBO'S HAMBURGER PALACE,Bronx,10460,DEVOE AVENUE,low income,40.840053999999995,-73.87763000000001
JIMBO'S HAMBURGER PALACE,Bronx,10459,EAST  163 STREET,low income,40.821142,-73.896126
JIMBO'S HAMBURGER PALACE,Bronx,10460,DEVOE AVENUE,low income,40.840053999999995,-73.87763000000001
JIMBO'S HAMBURGER PLACE,Bronx,10455,MELROSE AVENUE,low income,40.81883,-73.916426
JIMBO'S HAMBURGER PLACE,Manhattan,10022,FIRST AVENUE,high income,40.756935999999996,-73.96385
JIMBO'S HAMBURGERS,Bronx,10454,WILLIS AVENUE,low income,40.809033,-73.922872
JIMBO'S HAMBURGERS,Bronx,10454,WILLIS AVENUE,low income,40.809033,-73.922872
JIMBO'S HAMBURGERS,Bronx,10454,WILLIS AVENUE,low income,40.809033,-73.922872
JIMMY'S ON THE GO,Bronx,10456,EAST  168 STREET,low income,40.83163,-73.90813
JIMMY'S RESTAURANT,Queens,11355,COLLEGE POINT BLVD,low income,40.745466,-73.83520899999999
JIMMY'S RESTAURANT,Queens,11355,COLLEGE POINT BLVD,low income,40.745466,-73.83520899999999
JIN DING XUAN,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
JIN FENG FISH BALL,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
JIN FENG FISH BALL,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
JIN RAMEN UWS,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JING FONG,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JING FONG RESTAURANT,Manhattan,10013,ELIZABETH STREET,high income,40.717532,-73.99635
JING FONG RESTAURANT,Manhattan,10013,ELIZABETH STREET,high income,40.717532,-73.99635
JING FONG RESTAURANT,Manhattan,10013,ELIZABETH STREET,high income,40.717532,-73.99635
JING FONG RESTAURANT,Manhattan,10013,ELIZABETH STREET,high income,40.717532,-73.99635
JING XIN CHINESE FOOD TAKE OUT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
JKJ 41,Queens,11355,41ST AVE,low income,40.758322,-73.830565
JKJ 41,Queens,11355,41ST AVE,low income,40.758322,-73.830565
JM COFFEE SHOP RESTAURANT,Queens,11101,40TH AVE,medium income,40.755499,-73.94205
JO JO,Manhattan,10065,EAST   64 STREET,high income,40.765226,-73.96636600000001
JOANNE TRATTORIA,Manhattan,10023,WEST   68 STREET,high income,40.775359,-73.981877
JOANNE TRATTORIA,Manhattan,10023,WEST   68 STREET,high income,40.775359,-73.981877
JOANNE TRATTORIA,Manhattan,10023,WEST   68 STREET,high income,40.775359,-73.981877
JOBITO BRONX RESTAURANT,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
JOE,Manhattan,10023,COLUMBUS AVENUE,high income,40.774923,-73.980901
JOE & PAT'S,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
JOE & THE JUICE,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
JOE & THE JUICE,Manhattan,10022,PARK AVENUE,high income,40.759754,-73.972397
JOE & THE JUICE,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
JOE & THE JUICE,Manhattan,10022,PARK AVENUE,high income,40.759754,-73.972397
JOE & THE JUICE,Manhattan,10021,LEXINGTON AVENUE,high income,40.770352,-73.962199
JOE & THE JUICE,Manhattan,10028,LEXINGTON AVENUE,high income,40.778107,-73.95652700000001
JOE & THE JUICE,Manhattan,10023,COLUMBUS AVENUE,high income,40.774923,-73.980901
JOE & THE JUICE,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
JOE & THE JUICE,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
JOE & THE JUICE,Manhattan,10021,3 AVENUE,high income,40.768823,-73.960257
JOE & THE JUICE (OCULUS WESTFIELD),Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
JOE & THE JUICE (OCULUS WESTFIELD),Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
JOE & THE JUICE AMSTERDAM AVE,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JOE & THE JUICE GREENWICH ST,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
JOE & THE JUICE GREENWICH ST,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
JOE AND THE JUICE,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
JOE AND THE JUICE,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
JOE AND THE JUICE,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
JOE COFFEE,Manhattan,10017,GRAND CENTRAL TERMINAL,high income,40.717519,-73.992487
JOE COFFEE,Manhattan,10021,LEXINGTON AVENUE,high income,40.770352,-73.962199
JOE COFFEE COMPANY,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
JOE COFFEE COMPANY,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
JOE COFFEE COMPANY,Manhattan,10023,AMSTERDAM AVENUE,high income,40.775501,-73.98421
JOE'S GINGER RESTAURANT,Manhattan,10013,PELL STREET,high income,40.714967,-73.997764
JOE'S GINGER RESTAURANT,Manhattan,10013,PELL STREET,high income,40.714967,-73.997764
JOE'S LOBSTER HOUSE,Staten Island,10309,ARTHUR KILL ROAD,medium income,40.539223,-74.23734300000001
JOE'S LOBSTER HOUSE,Staten Island,10309,ARTHUR KILL ROAD,medium income,40.539223,-74.23734300000001
JOE'S PIZZA,Bronx,10460,ARCHER STREET,low income,40.837621,-73.864729
JOE'S SHANGHAI RESTAURANT,Manhattan,10013,BOWERY,high income,40.71626,-73.996388
JOE'S STEAM RICE ROLL,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
JOE'S STEAM RICE ROLL,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
JOE'S STEAM RICE ROLL,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
JOE:THE ART OF COFFEE,Manhattan,10024,COLUMBUS AVENUE,high income,40.785243,-73.973377
JOEY PEPPERONI'S PIZZA,Manhattan,10013,BROADWAY,high income,40.718708,-74.002787
JOHN & TONY'S PIZZA,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
JOHN & TONY'S PIZZA,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
JOHN BROWN SMOKEHOUSE,Queens,11101,44 DRIVE,medium income,40.780316,-73.751959
JOHNNY'S BAKERY,Bronx,10459,PROSPECT AVENUE,low income,40.827936,-73.898504
JOHNNY'S FRIED CHICKEN,Bronx,10452,SHAKESPEARE AVENUE,low income,40.840443,-73.922578
JOHNNY'S PIZZA RESTAURANT,Bronx,10457,EAST  180 STREET,low income,40.851331,-73.895905
JOHNNY'S REEF RESTAURANT,Bronx,10464,CITY ISLAND AVENUE,medium income,40.845793,-73.786036
JOHNS CAFE & RESTAURANT,Manhattan,10017,SECOND AVENUE,high income,40.751049,-73.97124000000001
JOHNSON BAR-B-Q,Bronx,10456,EAST  163 STREET,low income,40.82282,-73.90424200000001
JOHNSON BAR-B-Q,Bronx,10456,EAST  163 STREET,low income,40.82282,-73.90424200000001
JOJO PIZZA #2,Bronx,10460,EAST  180 STREET,low income,40.843046,-73.87934200000001
JOJU,Manhattan,10017,5TH AVE,high income,40.754709000000005,-73.979916
JONES WOOD FOUNDRY,Manhattan,10021,EAST   76 STREET,high income,40.772462,-73.95903299999999
JORA RESTAURANT AND BAR,Queens,11101,11TH ST,medium income,40.7443,-73.950799
JORA RESTAURANT AND BAR,Queens,11101,11TH ST,medium income,40.7443,-73.950799
JOSHUE DELI & JUICE BAR,Bronx,10453,WEST BURNSIDE AVENUE,low income,40.853660999999995,-73.913471
JOSIE'S BAR,Manhattan,10009,EAST    6 STREET,medium income,40.723634999999994,-73.979778
JOY CURRY & TANDOOR,Manhattan,10017,EAST   46 STREET,high income,40.753863,-73.97451
JOY CURRY & TANDOOR,Manhattan,10017,EAST   46 STREET,high income,40.753863,-73.97451
JOYCE BAKESHOP,Brooklyn,11238,VANDERBILT AVENUE,medium income,40.67946,-73.96830600000001
JOYFACE,Manhattan,10009,AVENUE C,medium income,40.725803000000006,-73.977512
"JP MORGAN CHASE BANK, CLIENT DINING ROOM",Manhattan,10017,MADISON AVENUE,high income,40.754656,-73.97785400000001
JP'S WATERSIDE RESTAURANT,Bronx,10464,MINNIEFORD AVENUE,medium income,40.852277,-73.787846
JS PERRY'S DINER,Bronx,10455,3 AVENUE,low income,40.815028999999996,-73.908355
JU SHUI YUAN RESTAURANT,Queens,11355,41 AVENUE,low income,40.750316999999995,-73.813903
JUAN VALDEZ CAFE,Manhattan,10022,EAST   57 STREET,high income,40.759177,-73.965909
